,Station Name,Air Temperature,Humidity,Interval Rain,Total Rain,Wind Speed,Maximum Wind Speed,Month,Hour,Day of Year
1383,Oak Street ,32.94444444444444,69,0.0,11.8,3.2,7.9,January,11,2
1384,Foster ,33.144444444444446,59,0.0,0.0,3.3,0.0,January,12,2
1385,Oak Street ,33.666666666666664,65,0.0,11.8,1.6,3.9,January,12,2
1386,Foster ,33.327777777777776,60,0.0,0.0,3.3,0.0,January,13,2
1387,Oak Street ,34.05555555555556,63,0.0,11.8,4.1,6.3,January,13,2
1388,Foster ,33.76111111111111,59,0.0,0.0,3.3,0.0,January,14,2
1389,Foster ,34.16111111111111,82,0.0,0.0,3.3,0.0,December,19,364
1390,Oak Street ,34.333333333333336,63,0.0,11.8,2.3,6.5,January,14,2
1391,Foster ,33.76111111111111,61,0.0,0.0,3.3,0.0,January,15,2
1392,Oak Street ,34.44444444444444,63,0.0,11.8,2.3,7.4,January,15,2
1393,Foster ,33.82222222222222,62,0.0,0.0,3.3,0.0,January,16,2
1394,Oak Street ,34.44444444444444,65,0.0,11.8,1.7,4.2,January,16,2
1395,Foster ,33.82222222222222,64,0.0,0.0,3.3,0.0,January,17,2
1396,Foster ,33.7,66,0.0,0.0,3.3,0.0,January,18,2
1397,Oak Street ,34.44444444444444,67,0.0,11.8,2.5,4.5,January,17,2
1398,Foster ,33.388888888888886,68,0.0,0.0,3.3,0.0,January,19,2
1399,Foster ,34.87222222222222,34,0.0,0.0,3.3,0.0,March,9,61
1400,Oak Street ,33.94444444444444,72,0.0,11.8,1.3,3.9,January,19,2
1401,Foster ,33.111111111111114,69,0.0,0.0,3.3,0.0,January,20,2
1402,Oak Street ,33.888888888888886,72,0.0,11.8,1.5,4.0,January,20,2
1403,Foster ,32.37222222222222,73,0.0,0.0,3.3,0.0,January,21,2
1404,Oak Street ,33.22222222222222,75,0.0,11.8,1.5,3.2,January,21,2
1405,Foster ,31.72222222222222,76,0.0,0.0,3.3,0.0,January,22,2
1406,Oak Street ,32.666666666666664,78,0.0,11.8,0.9,2.2,January,22,2
1407,Foster ,31.68888888888889,76,0.0,0.0,3.3,0.0,January,23,2
1408,Oak Street ,32.22222222222222,80,0.0,11.8,2.2,3.3,January,23,2
1409,Foster ,31.68888888888889,75,0.0,0.0,3.3,0.0,January,0,3
1410,Oak Street ,32.22222222222222,80,0.0,11.8,1.3,2.9,January,0,3
1411,Foster ,31.72222222222222,74,0.0,0.0,3.3,0.0,January,1,3
1412,Oak Street ,32.27777777777778,78,0.0,11.8,1.2,2.1,January,1,3
1413,Foster ,31.844444444444445,74,0.0,0.0,3.3,0.0,January,2,3
1414,Oak Street ,32.333333333333336,78,0.0,11.8,2.3,3.7,January,2,3
1415,Foster ,31.905555555555555,75,0.0,0.0,3.3,0.0,January,3,3
1416,Oak Street ,32.388888888888886,79,0.0,11.8,1.5,2.2,January,3,3
1417,Oak Street ,35.0,37,0.0,0.4,1.3,2.5,March,9,61
1418,Foster ,40.42777777777778,45,0.0,0.0,3.3,0.0,April,10,100
1419,Oak Street ,41.166666666666664,46,0.0,1.2,1.4,2.8,April,10,100
1420,Foster ,40.922222222222224,40,0.0,0.0,3.3,0.0,April,11,100
1421,Oak Street ,41.888888888888886,41,0.0,1.2,1.6,3.1,April,11,100
1422,Foster ,40.705555555555556,33,0.0,0.0,3.3,0.0,April,12,100
1423,Oak Street ,42.05555555555556,34,0.0,1.2,1.6,3.7,April,12,100
1424,Foster ,41.105555555555554,37,0.0,0.0,3.3,0.0,April,13,100
1425,Oak Street ,41.94444444444444,34,0.0,1.2,1.7,4.4,April,13,100
1426,Foster ,40.983333333333334,38,0.0,0.0,3.3,0.0,April,14,100
1427,Oak Street ,41.888888888888886,38,0.0,1.2,2.8,5.6,April,14,100
1428,Foster ,41.44444444444444,35,0.0,0.0,3.3,0.0,April,15,100
1429,Oak Street ,41.888888888888886,40,0.0,1.2,1.0,3.1,April,15,100
1430,Foster ,41.53888888888889,36,0.0,0.0,3.3,0.0,April,16,100
1431,Oak Street ,42.166666666666664,40,0.0,1.2,0.9,2.7,April,16,100
1432,Foster ,41.6,38,0.0,0.0,3.3,0.0,April,17,100
1433,Oak Street ,42.0,40,0.0,1.2,0.9,1.6,April,17,100
1434,Foster ,41.38333333333333,39,0.0,0.0,3.3,0.0,April,18,100
1435,Oak Street ,41.5,42,0.0,1.2,1.0,2.7,April,18,100
1436,Oak Street ,32.388888888888886,80,0.0,11.8,1.8,3.1,January,4,3
1437,Foster ,34.87222222222222,38,0.0,0.0,3.3,0.0,March,10,61
1438,Oak Street ,35.333333333333336,36,0.0,0.4,2.1,3.9,March,10,61
1439,Foster ,35.611111111111114,32,0.0,0.0,3.3,0.0,March,11,61
1440,Oak Street ,36.0,34,0.0,0.4,1.9,3.8,March,11,61
1441,Foster ,35.42777777777778,31,0.0,0.0,3.3,0.0,March,12,61
1442,Oak Street ,35.77777777777778,35,0.0,0.4,1.5,2.9,March,12,61
1443,Foster ,35.36666666666667,34,0.0,0.0,3.3,0.0,March,13,61
1444,Oak Street ,35.888888888888886,38,0.0,0.4,1.4,2.1,March,13,61
1445,Foster ,35.644444444444446,34,0.0,0.0,3.3,0.0,March,14,61
1446,Oak Street ,36.333333333333336,37,0.0,0.4,1.3,3.6,March,14,61
1447,Foster ,34.99444444444445,51,0.0,0.0,3.3,0.0,March,15,61
1448,Oak Street ,36.0,46,0.0,0.4,4.6,5.7,March,15,61
1449,Foster ,34.59444444444444,60,0.0,0.0,3.3,0.0,March,16,61
1450,Oak Street ,35.333333333333336,58,0.0,0.4,3.8,5.5,March,16,61
1451,Foster ,34.53333333333333,62,0.0,0.0,3.3,0.0,March,17,61
1452,Oak Street ,35.77777777777778,53,0.0,0.4,3.5,4.2,March,17,61
1453,Foster ,34.77777777777778,63,0.0,0.0,3.3,0.0,March,18,61
1454,Oak Street ,36.388888888888886,47,0.0,0.4,3.1,4.9,March,18,61
1455,Foster ,35.644444444444446,48,0.0,0.0,3.3,0.0,March,19,61
1456,Oak Street ,36.44444444444444,46,0.0,0.4,1.1,1.7,March,19,61
1457,Foster ,35.611111111111114,53,0.0,0.0,3.3,0.0,March,20,61
1458,Oak Street ,36.0,59,0.0,0.4,2.4,4.3,March,20,61
1459,Foster ,35.55,53,0.0,0.0,3.3,0.0,March,21,61
1460,Oak Street ,36.0,56,0.0,0.4,1.4,3.4,March,21,61
1461,Foster ,35.42777777777778,51,0.0,0.0,3.3,0.0,March,22,61
1462,Oak Street ,36.0,53,0.0,0.4,0.7,2.0,March,22,61
1463,Foster ,35.36666666666667,54,0.0,0.0,3.3,0.0,March,23,61
1464,Oak Street ,35.94444444444444,55,0.0,0.4,1.5,3.6,March,23,61
1465,Foster ,35.21111111111111,56,0.0,0.0,3.3,0.0,March,0,62
1466,Oak Street ,35.72222222222222,60,0.0,0.4,1.0,1.8,March,0,62
1467,Foster ,35.21111111111111,59,0.0,0.0,3.3,0.0,March,1,62
1468,Oak Street ,35.72222222222222,60,0.0,0.4,0.5,1.8,March,1,62
1469,Foster ,35.15,61,0.0,0.0,3.3,0.0,March,2,62
1470,Oak Street ,35.77777777777778,62,0.0,0.4,1.1,2.9,March,2,62
1471,Foster ,35.05555555555556,62,0.0,0.0,3.3,0.0,March,3,62
1472,Oak Street ,32.611111111111114,79,0.0,11.8,1.5,3.1,January,5,3
1473,Oak Street ,35.611111111111114,65,0.0,0.4,1.3,1.5,March,3,62
1474,Foster ,40.983333333333334,41,0.0,0.0,3.3,0.0,April,19,100
1475,Oak Street ,41.22222222222222,45,0.0,1.2,0.9,2.6,April,19,100
1476,Foster ,41.53888888888889,88,2.44,0.0,3.3,0.0,April,6,119
1477,Oak Street ,42.166666666666664,88,3.5,56.3,2.1,4.0,April,6,119
1478,Foster ,37.92777777777778,70,0.0,0.0,3.3,0.0,May,8,127
1479,Oak Street ,38.27777777777778,75,0.0,97.4,1.3,1.6,May,8,127
1480,Foster ,38.422222222222224,71,0.03,0.0,3.3,0.0,May,9,127
1481,Oak Street ,38.611111111111114,76,0.0,97.4,1.3,2.0,May,9,127
1482,Foster ,38.544444444444444,70,0.0,0.0,3.3,0.0,May,10,127
1483,Oak Street ,39.0,77,0.0,97.4,2.1,2.7,May,10,127
1484,Foster ,38.422222222222224,74,0.0,0.0,3.3,0.0,May,11,127
1485,Oak Street ,38.611111111111114,82,0.0,97.4,2.4,3.4,May,11,127
1486,Foster ,38.544444444444444,75,0.0,0.0,3.3,0.0,May,12,127
1487,Oak Street ,39.05555555555556,82,0.0,97.4,2.0,3.0,May,12,127
1488,Foster ,39.03888888888889,76,0.0,0.0,3.3,0.0,May,13,127
1489,Oak Street ,39.333333333333336,81,0.0,97.4,1.0,2.9,May,13,127
1490,Foster ,40.05555555555556,71,0.0,0.0,3.3,0.0,May,14,127
1491,Oak Street ,40.22222222222222,74,0.0,97.4,0.6,1.1,May,14,127
1492,Foster ,40.333333333333336,68,0.0,0.0,3.3,0.0,May,15,127
1493,Oak Street ,40.77777777777778,68,0.0,97.4,0.9,1.6,May,15,127
1494,Foster ,40.272222222222226,65,0.0,0.0,3.3,0.0,May,16,127
1495,Oak Street ,41.05555555555556,65,0.0,97.4,1.7,3.6,May,16,127
1496,Foster ,39.99444444444445,65,0.0,0.0,3.3,0.0,May,17,127
1497,Oak Street ,40.5,71,0.0,97.4,1.2,2.1,May,17,127
1498,Foster ,40.15,61,0.0,0.0,3.3,0.0,May,18,127
1499,Oak Street ,40.55555555555556,68,0.0,97.4,0.8,1.8,May,18,127
1500,Foster ,39.99444444444445,61,0.0,0.0,3.3,0.0,May,19,127
1501,Oak Street ,40.72222222222222,63,0.0,97.4,1.9,3.6,May,19,127
1502,Foster ,39.87222222222222,68,0.0,0.0,3.3,0.0,May,20,127
1503,Oak Street ,40.94444444444444,62,0.0,97.4,0.5,1.5,May,20,127
1504,Foster ,39.87222222222222,71,0.0,0.0,3.3,0.0,May,21,127
1505,Oak Street ,40.333333333333336,74,0.0,97.4,0.3,3.1,May,21,127
1506,Foster ,39.93333333333333,77,0.0,0.0,3.3,0.0,May,22,127
1507,Oak Street ,41.666666666666664,66,0.0,97.4,2.8,6.5,May,22,127
1508,Oak Street ,32.611111111111114,85,0.0,11.8,0.7,1.5,January,6,3
1509,Foster ,32.09444444444444,78,0.0,0.0,3.3,0.0,January,7,3
1510,Oak Street ,32.72222222222222,84,0.0,11.8,1.8,2.0,January,7,3
1511,Foster ,32.21666666666667,73,0.0,0.0,3.3,0.0,January,8,3
1512,Oak Street ,32.72222222222222,79,0.0,11.8,2.1,3.2,January,8,3
1513,Foster ,32.21666666666667,68,0.0,0.0,3.3,0.0,January,9,3
1514,Oak Street ,32.888888888888886,75,0.0,11.8,2.2,4.0,January,9,3
1515,Foster ,32.43333333333333,67,0.0,0.0,3.3,0.0,January,10,3
1516,Oak Street ,32.888888888888886,71,0.0,11.8,1.0,2.1,January,10,3
1517,Foster ,32.49444444444445,66,0.0,0.0,3.3,0.0,January,11,3
1518,Oak Street ,33.05555555555556,70,0.0,11.8,2.7,3.7,January,11,3
1519,Foster ,32.43333333333333,66,0.0,0.0,3.3,0.0,January,12,3
1520,Oak Street ,33.0,71,0.0,11.8,1.6,3.2,January,12,3
1521,Foster ,32.55555555555556,66,0.0,0.0,3.3,0.0,January,13,3
1522,Oak Street ,33.111111111111114,71,0.0,11.8,1.9,2.6,January,13,3
1523,Foster ,32.65,65,0.0,0.0,3.3,0.0,January,14,3
1524,Oak Street ,33.166666666666664,70,0.0,11.8,2.3,3.6,January,14,3
1525,Foster ,32.92777777777778,62,0.0,0.0,3.3,0.0,January,15,3
1526,Oak Street ,33.44444444444444,67,0.0,11.8,1.6,3.4,January,15,3
1527,Foster ,33.144444444444446,58,0.0,0.0,3.3,0.0,January,16,3
1528,Oak Street ,33.55555555555556,65,0.0,11.8,1.6,2.4,January,16,3
1529,Foster ,33.144444444444446,59,0.0,0.0,3.3,0.0,January,17,3
1530,Oak Street ,33.77777777777778,64,0.0,11.8,2.2,3.5,January,17,3
1531,Foster ,33.111111111111114,62,0.0,0.0,3.3,0.0,January,18,3
1532,Oak Street ,33.72222222222222,65,0.0,11.8,1.6,3.0,January,18,3
1533,Foster ,33.05,64,0.0,0.0,3.3,0.0,January,19,3
1534,Oak Street ,33.611111111111114,68,0.0,11.8,1.1,2.8,January,19,3
1535,Foster ,32.98888888888889,65,0.0,0.0,3.3,0.0,January,20,3
1536,Oak Street ,33.55555555555556,69,0.0,11.8,0.8,3.1,January,20,3
1537,Foster ,32.86666666666667,65,0.0,0.0,3.3,0.0,January,21,3
1538,Oak Street ,33.5,69,0.0,11.8,2.0,2.8,January,21,3
1539,Foster ,32.86666666666667,62,0.0,0.0,3.3,0.0,January,22,3
1540,Oak Street ,33.388888888888886,67,0.0,11.8,1.4,2.0,January,22,3
1541,Foster ,32.772222222222226,63,0.0,0.0,3.3,0.0,January,23,3
1542,Oak Street ,33.333333333333336,66,0.0,11.8,2.1,4.1,January,23,3
1543,Foster ,32.71111111111111,65,0.0,0.0,3.3,0.0,January,0,4
1544,Oak Street ,33.22222222222222,69,0.0,11.8,3.2,5.2,January,0,4
1545,Foster ,32.71111111111111,64,0.0,0.0,3.3,0.0,January,1,4
1546,Oak Street ,33.166666666666664,70,0.0,11.8,1.4,2.5,January,1,4
1547,Foster ,32.65,62,0.0,0.0,3.3,0.0,January,2,4
1548,Oak Street ,33.22222222222222,68,0.0,11.8,3.8,6.7,January,2,4
1549,Foster ,32.65,56,0.0,0.0,3.3,0.0,January,3,4
1550,Oak Street ,33.111111111111114,59,0.0,11.8,1.9,3.4,January,3,4
1551,Foster ,32.27777777777778,55,0.0,0.0,3.3,0.0,January,4,4
1552,Oak Street ,32.77777777777778,61,0.0,11.8,3.5,6.7,January,4,4
1553,Foster ,34.93333333333334,64,0.0,0.0,3.3,0.0,March,4,62
1554,Oak Street ,35.5,67,0.0,0.4,0.9,1.9,March,4,62
1555,Foster ,34.65555555555556,68,0.0,0.0,3.3,0.0,March,5,62
1556,Oak Street ,35.27777777777778,71,0.0,0.4,1.5,2.6,March,5,62
1557,Foster ,34.31666666666667,72,0.0,0.0,3.3,0.0,March,6,62
1558,Oak Street ,34.94444444444444,74,0.0,0.4,0.7,1.1,March,6,62
1559,Foster ,34.22222222222222,74,0.0,0.0,3.3,0.0,March,7,62
1560,Oak Street ,35.166666666666664,74,0.0,0.4,0.6,1.2,March,7,62
1561,Foster ,34.71666666666667,71,0.0,0.0,3.3,0.0,March,8,62
1562,Oak Street ,35.833333333333336,70,0.0,0.4,1.7,2.7,March,8,62
1563,Foster ,35.766666666666666,66,0.0,0.0,3.3,0.0,March,9,62
1564,Oak Street ,36.333333333333336,69,0.0,0.4,1.0,2.1,March,9,62
1565,Foster ,36.6,58,0.0,0.0,3.3,0.0,March,10,62
1566,Oak Street ,37.27777777777778,61,0.0,0.4,0.9,2.1,March,10,62
1567,Foster ,35.21111111111111,72,0.0,0.0,3.3,0.0,March,11,62
1568,Oak Street ,37.611111111111114,58,0.0,0.4,1.5,3.0,March,11,62
1569,Foster ,35.48888888888889,72,0.0,0.0,3.3,0.0,March,12,62
1570,Oak Street ,37.388888888888886,62,0.0,0.4,3.8,6.7,March,12,62
1571,Foster ,36.32222222222222,64,0.0,0.0,3.3,0.0,March,13,62
1572,Oak Street ,37.27777777777778,64,0.0,0.4,4.6,5.9,March,13,62
1573,Foster ,36.2,67,0.0,0.0,3.3,0.0,March,14,62
1574,Oak Street ,37.611111111111114,63,0.0,0.4,3.9,5.0,March,14,62
1575,Foster ,36.166666666666664,67,0.0,0.0,3.3,0.0,March,15,62
1576,Oak Street ,37.77777777777778,64,0.0,0.4,3.1,4.7,March,15,62
1577,Foster ,35.827777777777776,71,0.0,0.0,3.3,0.0,March,16,62
1578,Oak Street ,37.22222222222222,67,0.0,0.4,4.5,6.5,March,16,62
1579,Foster ,35.48888888888889,74,0.0,0.0,3.3,0.0,March,17,62
1580,Oak Street ,32.388888888888886,59,0.0,11.8,1.7,3.1,January,5,4
1581,Oak Street ,37.5,66,0.0,0.4,3.7,5.7,March,17,62
1582,Foster ,40.55,44,0.0,0.0,3.3,0.0,April,20,100
1583,Oak Street ,41.0,46,0.0,1.2,1.1,2.5,April,20,100
1584,Foster ,40.21111111111111,46,0.0,0.0,3.3,0.0,April,21,100
1585,Oak Street ,40.72222222222222,48,0.0,1.2,0.5,1.3,April,21,100
1586,Foster ,39.87222222222222,47,0.0,0.0,3.3,0.0,April,22,100
1587,Oak Street ,40.388888888888886,49,0.0,1.2,0.5,1.3,April,22,100
1588,Foster ,39.43888888888889,49,0.0,0.0,3.3,0.0,April,23,100
1589,Oak Street ,40.111111111111114,50,0.0,1.2,0.4,1.1,April,23,100
1590,Foster ,39.1,51,0.0,0.0,3.3,0.0,April,0,101
1591,Oak Street ,39.833333333333336,52,0.0,1.2,0.5,1.8,April,0,101
1592,Foster ,38.977777777777774,52,0.0,0.0,3.3,0.0,April,1,101
1593,Oak Street ,39.833333333333336,52,0.0,1.2,0.4,1.3,April,1,101
1594,Foster ,38.7,54,0.0,0.0,3.3,0.0,April,2,101
1595,Oak Street ,39.72222222222222,53,0.0,1.2,2.1,3.3,April,2,101
1596,Foster ,38.483333333333334,55,0.0,0.0,3.3,0.0,April,3,101
1597,Oak Street ,39.333333333333336,54,0.0,1.2,0.0,0.3,April,3,101
1598,Foster ,38.266666666666666,57,0.0,0.0,3.3,0.0,April,4,101
1599,Oak Street ,39.333333333333336,55,0.0,1.2,0.8,1.5,April,4,101
1600,Foster ,38.544444444444444,54,0.0,0.0,3.3,0.0,April,5,101
1601,Oak Street ,38.666666666666664,60,0.0,1.2,0.8,1.2,April,5,101
1602,Foster ,37.71111111111111,61,0.0,0.0,3.3,0.0,April,6,101
1603,Oak Street ,39.111111111111114,57,0.0,1.2,1.4,2.7,April,6,101
1604,Foster ,37.65,61,0.0,0.0,3.3,0.0,April,7,101
1605,Oak Street ,39.333333333333336,55,0.0,1.2,2.3,3.9,April,7,101
1606,Foster ,38.388888888888886,56,0.0,0.0,3.3,0.0,April,8,101
1607,Oak Street ,37.77777777777778,71,0.0,1.2,0.7,1.1,April,8,101
1608,Foster ,37.833333333333336,64,0.0,0.0,3.3,0.0,April,9,101
1609,Oak Street ,37.72222222222222,77,0.0,1.2,0.7,1.1,April,9,101
1610,Foster ,37.86666666666667,65,0.0,0.0,3.3,0.0,April,10,101
1611,Oak Street ,38.27777777777778,72,0.0,1.2,1.3,1.8,April,10,101
1612,Foster ,38.05,63,0.0,0.0,3.3,0.0,April,11,101
1613,Oak Street ,38.55555555555556,68,0.0,1.2,0.9,1.9,April,11,101
1614,Foster ,38.144444444444446,63,0.0,0.0,3.3,0.0,April,12,101
1615,Oak Street ,39.0,61,0.0,1.2,2.7,3.1,April,12,101
1616,Oak Street ,32.27777777777778,59,0.0,11.8,1.0,2.0,January,6,4
1617,Foster ,31.227777777777778,53,0.0,0.0,3.3,0.0,January,7,4
1618,Oak Street ,31.944444444444443,58,0.0,11.8,0.6,1.7,January,7,4
1619,Foster ,31.227777777777778,53,0.0,0.0,3.3,0.0,January,8,4
1620,Oak Street ,31.944444444444443,57,0.0,11.8,1.0,2.3,January,8,4
1621,Foster ,31.444444444444443,51,0.0,0.0,3.3,0.0,January,9,4
1622,Oak Street ,32.111111111111114,56,0.0,11.8,0.8,3.2,January,9,4
1623,Foster ,35.08888888888889,77,0.0,0.0,3.3,0.0,March,18,62
1624,Oak Street ,36.666666666666664,71,0.0,0.4,1.2,3.1,March,18,62
1625,Foster ,35.21111111111111,77,0.0,0.0,3.3,0.0,March,19,62
1626,Oak Street ,36.833333333333336,72,0.0,0.4,0.9,1.2,March,19,62
1627,Foster ,35.983333333333334,73,0.0,0.0,3.3,0.0,March,20,62
1628,Oak Street ,38.55555555555556,63,0.0,0.4,3.0,5.0,March,20,62
1629,Foster ,36.2,73,0.0,0.0,3.3,0.0,March,21,62
1630,Oak Street ,38.388888888888886,64,0.0,0.4,2.5,5.3,March,21,62
1631,Foster ,36.26111111111111,72,0.0,0.0,3.3,0.0,March,22,62
1632,Oak Street ,38.333333333333336,64,0.0,0.4,2.4,4.3,March,22,62
1633,Foster ,37.55555555555556,63,0.0,0.0,3.3,0.0,March,23,62
1634,Oak Street ,37.94444444444444,65,0.0,0.4,1.3,3.1,March,23,62
1635,Foster ,36.477777777777774,71,0.0,0.0,3.3,0.0,March,0,63
1636,Oak Street ,37.611111111111114,70,0.0,0.4,2.6,4.0,March,0,63
1637,Foster ,36.75555555555556,72,0.0,0.0,3.3,0.0,March,1,63
1638,Oak Street ,37.111111111111114,74,0.0,0.4,1.5,4.3,March,1,63
1639,Foster ,35.644444444444446,78,0.0,0.0,3.3,0.0,March,2,63
1640,Oak Street ,36.666666666666664,77,0.0,0.4,1.1,3.2,March,2,63
1641,Foster ,35.55,80,0.0,0.0,3.3,0.0,March,3,63
1642,Oak Street ,36.55555555555556,79,0.0,0.4,1.4,3.4,March,3,63
1643,Foster ,35.08888888888889,83,0.0,0.0,3.3,0.0,March,4,63
1644,Oak Street ,36.44444444444444,80,0.0,0.4,2.9,5.2,March,4,63
1645,Foster ,34.99444444444445,85,0.0,0.0,3.3,0.0,March,5,63
1646,Oak Street ,36.611111111111114,81,0.0,0.4,2.3,6.1,March,5,63
1647,Foster ,35.272222222222226,83,0.0,0.0,3.3,0.0,March,6,63
1648,Oak Street ,36.72222222222222,81,0.0,0.4,2.9,6.7,March,6,63
1649,Foster ,35.827777777777776,81,0.0,0.0,3.3,0.0,March,7,63
1650,Oak Street ,37.0,79,0.0,0.4,2.2,4.5,March,7,63
1651,Foster ,37.31111111111111,73,0.0,0.0,3.3,0.0,March,8,63
1652,Oak Street ,32.5,56,0.0,11.8,2.0,3.2,January,10,4
1653,Oak Street ,37.72222222222222,76,0.0,0.4,2.7,6.2,March,8,63
1654,Foster ,37.86666666666667,63,0.0,0.0,3.3,0.0,April,13,101
1655,Oak Street ,39.833333333333336,52,0.0,1.2,3.9,4.9,April,13,101
1656,Foster ,40.21111111111111,89,1.24,0.0,3.3,0.0,April,7,119
1657,Oak Street ,41.72222222222222,91,1.3,57.6,3.4,4.6,April,7,119
1658,Foster ,40.611111111111114,90,0.15,0.0,3.3,0.0,April,8,119
1659,Oak Street ,41.72222222222222,90,0.2,57.8,2.8,4.5,April,8,119
1660,Foster ,39.77777777777778,87,0.0,0.0,3.3,0.0,April,9,119
1661,Oak Street ,39.44444444444444,91,0.0,57.8,1.0,1.6,April,9,119
1662,Foster ,38.05,89,0.0,0.0,3.3,0.0,April,10,119
1663,Oak Street ,38.888888888888886,94,0.0,57.8,3.4,4.4,April,10,119
1664,Foster ,37.92777777777778,89,0.0,0.0,3.3,0.0,April,11,119
1665,Oak Street ,38.27777777777778,94,0.0,57.8,1.3,1.8,April,11,119
1666,Foster ,37.71111111111111,89,0.0,0.0,3.3,0.0,April,12,119
1667,Oak Street ,38.388888888888886,95,0.0,57.8,1.1,1.7,April,12,119
1668,Foster ,37.09444444444445,89,0.0,0.0,3.3,0.0,April,13,119
1669,Oak Street ,37.611111111111114,95,0.0,57.8,4.2,5.5,April,13,119
1670,Foster ,37.15555555555555,88,0.0,0.0,3.3,0.0,April,14,119
1671,Oak Street ,37.55555555555556,95,0.0,57.8,3.1,4.0,April,14,119
1672,Foster ,36.81666666666666,89,0.0,0.0,3.3,0.0,April,15,119
1673,Oak Street ,37.5,95,0.0,57.8,2.6,3.5,April,15,119
1674,Foster ,37.86666666666667,89,0.0,0.0,3.3,0.0,April,16,119
1675,Oak Street ,45.05555555555556,62,0.0,57.8,3.7,8.8,April,16,119
1676,Foster ,44.87222222222222,58,0.0,0.0,3.3,0.0,April,17,119
1677,Oak Street ,45.22222222222222,61,0.0,57.8,0.5,1.7,April,17,119
1678,Foster ,44.87222222222222,58,0.0,0.0,3.3,0.0,April,18,119
1679,Oak Street ,45.111111111111114,62,0.0,57.8,0.9,1.8,April,18,119
1680,Foster ,44.59444444444445,61,0.0,0.0,3.3,0.0,April,19,119
1681,Oak Street ,44.888888888888886,63,0.0,57.8,0.8,2.1,April,19,119
1682,Foster ,44.31666666666667,64,0.0,0.0,3.3,0.0,April,20,119
1683,Oak Street ,44.55555555555556,66,0.0,57.8,0.8,1.7,April,20,119
1684,Foster ,44.03888888888889,66,0.0,0.0,3.3,0.0,April,21,119
1685,Oak Street ,44.388888888888886,68,0.0,57.8,1.0,1.4,April,21,119
1686,Foster ,43.94444444444444,68,0.0,0.0,3.3,0.0,April,22,119
1687,Oak Street ,44.22222222222222,69,0.0,57.8,1.0,1.8,April,22,119
1688,Oak Street ,32.388888888888886,61,0.0,11.8,3.3,4.2,January,11,4
1689,Foster ,36.32222222222222,77,0.0,0.0,3.3,0.0,March,9,63
1690,Oak Street ,38.72222222222222,71,0.0,0.4,2.7,4.7,March,9,63
1691,Foster ,39.37777777777778,64,0.0,0.0,3.3,0.0,March,10,63
1692,Oak Street ,40.166666666666664,65,0.0,0.4,2.2,4.5,March,10,63
1693,Foster ,40.827777777777776,55,0.0,0.0,3.3,0.0,March,11,63
1694,Oak Street ,41.05555555555556,59,0.0,0.4,1.5,5.6,March,11,63
1695,Foster ,41.75555555555555,50,0.0,0.0,3.3,0.0,March,12,63
1696,Oak Street ,42.0,54,0.0,0.4,1.1,2.8,March,12,63
1697,Foster ,41.66111111111111,46,0.0,0.0,3.3,0.0,March,13,63
1698,Oak Street ,42.833333333333336,48,0.0,0.4,2.2,4.4,March,13,63
1699,Foster ,42.833333333333336,40,0.0,0.0,3.3,0.0,March,14,63
1700,Oak Street ,43.55555555555556,42,0.0,0.4,3.1,6.3,March,14,63
1701,Foster ,43.483333333333334,36,0.0,0.0,3.3,0.0,March,15,63
1702,Oak Street ,43.77777777777778,39,0.0,0.4,3.5,5.9,March,15,63
1703,Foster ,43.205555555555556,32,0.0,0.0,3.3,0.0,March,16,63
1704,Oak Street ,44.166666666666664,33,0.0,0.4,1.9,4.9,March,16,63
1705,Foster ,34.37777777777778,81,0.0,0.0,3.3,0.0,March,11,65
1706,Oak Street ,34.94444444444444,84,0.0,4.7,5.5,7.6,March,11,65
1707,Foster ,34.25555555555555,83,0.0,0.0,3.3,0.0,March,9,66
1708,Oak Street ,34.77777777777778,87,0.0,4.7,5.0,6.4,March,9,66
1709,Foster ,34.25555555555555,79,0.0,0.0,3.3,0.0,March,13,66
1710,Oak Street ,34.72222222222222,83,0.0,4.7,6.3,9.0,March,13,66
1711,Foster ,34.1,78,0.0,0.0,3.3,0.0,March,14,66
1712,Oak Street ,34.611111111111114,82,0.0,4.7,5.7,7.5,March,14,66
1713,Foster ,34.16111111111111,78,0.0,0.0,3.3,0.0,March,15,66
1714,Oak Street ,34.388888888888886,82,0.0,4.7,6.9,8.2,March,15,66
1715,Foster ,34.16111111111111,79,0.0,0.0,3.3,0.0,March,16,66
1716,Oak Street ,34.5,80,0.0,4.7,6.5,8.1,March,16,66
1717,Foster ,34.1,78,0.03,0.0,3.3,0.0,March,17,66
1718,Oak Street ,34.5,82,0.0,4.7,5.6,7.1,March,17,66
1719,Foster ,34.1,80,0.0,0.0,3.3,0.0,March,18,66
1720,Oak Street ,34.611111111111114,83,0.0,4.7,3.6,5.7,March,18,66
1721,Foster ,41.87777777777778,58,0.0,0.0,3.3,0.0,May,9,143
1722,Oak Street ,34.72222222222222,85,0.0,4.7,3.5,5.7,March,19,66
1723,Oak Street ,34.72222222222222,84,0.0,4.7,2.9,5.0,March,20,66
1724,Oak Street ,32.388888888888886,62,0.0,11.8,2.3,3.2,January,12,4
1725,Foster ,31.905555555555555,53,0.0,0.0,3.3,0.0,January,13,4
1726,Oak Street ,32.388888888888886,61,0.0,11.8,1.9,2.5,January,13,4
